Satellite,époque,X,Y,Z
G32,2021-12-14 16:06:40,-404169.8483946603,-15543131.865565585,21665870.211463932
G32,2021-12-14 16:23:20,2322341.4443494286,-15184167.876423331,21781701.35352065
G32,2021-12-14 16:40:00,5050671.251743721,-14982768.55571518,21436689.222899515
G32,2021-12-14 16:56:40,7714278.699770674,-14937396.685260836,20638156.799735505
G32,2021-12-14 17:13:20,10248770.769708728,-15034450.76592242,19403053.001077887
G32,2021-12-14 17:30:00,12594638.168198727,-15248996.873166932,17757594.29514812
G32,2021-12-14 17:46:40,14699765.784775633,-15546064.755968872,15736710.12427953
G32,2021-12-14 18:03:20,16521599.928920846,-15882446.028551966,13383303.51657561
G32,2021-12-14 18:20:00,18028870.676275168,-16208908.243306905,10747342.145945549
G32,2021-12-14 18:36:40,19202788.637618735,-16472718.620081875,7884798.738364011
G32,2021-12-14 18:53:20,20037660.33483656,-16620356.212131608,4856463.036485389
G32,2021-12-14 19:10:00,20540893.96900487,-16600282.058017263,1726650.4345253557
G32,2021-12-14 19:26:40,20732396.39175204,-16365633.879673798,-1438165.2128584124
G32,2021-12-14 19:43:20,20643391.147506848,-15876715.317344904,-4570765.308685311
G32,2021-12-14 20:00:00,20314715.126164556,-15103159.401251955,-7604616.335550839
G32,2021-12-14 20:16:40,19794676.29281635,-14025661.488338243,-10475284.956432777
G32,2021-12-14 20:33:20,19136575.913475107,-12637197.482444571,-13121807.911993373
G32,2021-12-14 20:50:00,18396014.642977186,-10943667.791721936,-15487987.306593422
G32,2021-12-14 21:06:40,17628112.010409467,-8963934.940734018,-17523583.63740745
G32,2021-12-14 21:23:20,16884772.752784546,-6729251.697580886,-19185381.298534982
G32,2021-12-14 21:40:00,16212130.95088765,-4282105.592995621,-20438104.19358256
G32,2021-12-14 21:56:40,15648294.170948533,-1674533.4110809835,-21255162.415812083
G32,2021-12-14 22:13:20,15221495.269442493,1034015.6817943235,-21619214.60584182
G32,2021-12-14 22:30:00,14948739.899393184,3779168.3910787804,-21522534.48336795
G32,2021-12-14 22:46:40,14835014.012440007,6494350.384065646,-20967174.09510828
G32,2021-12-14 23:03:20,14873088.905180091,9113616.591156438,-19964920.463271234
G32,2021-12-14 23:20:00,15043932.860146115,11574456.005067594,-18537046.504267093
G32,2021-12-14 23:36:40,15317709.50444954,13820439.399643378,-16713861.266759958
G1,2021-12-14 00:00:00,12619000.185494669,-21670834.621541575,-8480117.522589149
G1,2021-12-14 00:16:40,13331131.221507076,-22174421.150926445,-5406151.068831142
G1,2021-12-14 00:33:20,13772070.62897468,-22406832.60179475,-2221417.1281906706
G1,2021-12-14 00:50:00,13977508.774073161,-22327005.157862224,1006438.9422995138
G1,2021-12-14 01:06:40,13992127.925276801,-21904745.7246411,4208853.814416799
G1,2021-12-14 01:23:20,13867181.94214797,-21122352.81555376,7317804.970983958
G1,2021-12-14 01:40:00,13657775.623081807,-19975661.382519446,10267257.927310314
G1,2021-12-14 01:56:40,13419975.179188468,-18474460.702475414,12994570.637352252
G1,2021-12-14 02:13:20,13207889.296857368,-16642264.440425282,15441824.850287165
G1,2021-12-14 02:30:00,13070861.502135664,-14515442.977200555,17557055.930456296
G1,2021-12-14 02:46:40,13050909.007719541,-12141758.492321558,19295355.051855937
G1,2021-12-14 03:03:20,13180531.212504586,-9578371.654866949,20619820.62686755
G1,2021-12-14 03:20:00,13480993.15495189,-6889413.751293151,21502339.215470556
G1,2021-12-14 03:36:40,13961166.388404556,-4143238.5127799027,21924179.875343226
G1,2021-12-14 03:53:20,14616983.060439937,-1409482.876866717,21876389.85734172
G1,2021-12-14 04:10:00,15431529.709612722,1243925.2243098626,21359983.6459566
G1,2021-12-14 04:26:40,16375776.811094377,3753671.5864536827,20385921.53059065
G1,2021-12-14 04:43:20,17409909.81945493,6063736.707103257,18974878.12480637
G1,2021-12-14 05:00:00,18485198.771262445,8127727.332954543,17156805.48606518
G1,2021-12-14 05:16:40,19546317.75511319,9910749.387173286,14970299.682346854
G1,2021-12-14 05:33:20,20534003.944956712,11390734.735611286,12461783.746249866
G1,2021-12-14 05:50:00,21387929.462979622,12559160.091918716,9684523.876794735
G1,2021-12-14 06:06:40,22049648.90347244,13421125.20386811,6697499.402865932
G1,2021-12-14 06:23:20,22465481.448443294,13994787.956296662,3564150.3072888805
G1,2021-12-14 06:40:00,22589189.368644495,14310184.716378512,351028.9209553936
G1,2021-12-14 06:56:40,22384324.227616496,14407493.648870189,-2873615.367223863
G1,2021-12-14 07:13:20,21826127.853738837,14334825.402962346,-6041287.959747866
G1,2021-12-14 07:30:00,20902896.360978637,14145648.203727243,-9084706.172305578
G1,2021-12-14 07:46:40,19616741.14811677,13895971.853433914,-11939230.226030687
G1,2021-12-14 08:03:20,17983709.62942874,13641426.604762338,-14544237.340923872
G1,2021-12-14 08:20:00,16033259.032269463,13434377.758254476,-16844409.511958808
G1,2021-12-14 08:36:40,13807107.44518619,13321214.941166963,-18790907.563932955
G1,2021-12-14 08:53:20,11357515.920884833,13339946.463403817,-20342406.685209714
G1,2021-12-14 09:10:00,8745082.414917286,13518214.362869777,-21465971.74687524
G1,2021-12-14 09:26:40,6036151.401692972,13871825.487307955,-22137754.228936613
G1,2021-12-14 09:43:20,3299961.0853153397,14403869.204419253,-22343496.40526675
G1,2021-12-14 10:00:00,605662.3919573431,15104464.27750908,-22078832.495058827
G1,2021-12-14 10:16:40,-1980650.1510087224,15951147.420294339,-21349380.689606916
G1,2021-12-14 10:33:20,-4398756.225258987,16909885.459704082,-20170624.237605076
G1,2021-12-14 10:50:00,-6596844.028372837,17936663.3133822,-18567584.05672534
G1,2021-12-14 11:06:40,-8533642.322700737,18979572.509365715,-16574289.576715598
G1,2021-12-14 11:23:20,-10180050.498168878,19981301.01921583,-14233058.654086858
G1,2021-12-14 11:40:00,-11520190.665969076,20881905.87006617,-11593601.371971224
G1,2021-12-14 11:56:40,-12551833.175872084,21621736.271546684,-8711966.284697903
G1,2021-12-14 12:13:20,-13286176.69212247,22144367.52098179,-5649351.108410863
G1,2021-12-14 12:30:00,-13746994.680685818,22399405.132492483,-2470802.909313177
G1,2021-12-14 12:46:40,-13969190.395645533,22345024.55898666,756164.5948238134
G1,2021-12-14 13:03:20,-13996830.746188391,21950124.29907849,3963007.021785152
G1,2021-12-14 13:20:00,-13880754.392477121,21195988.53448748,7081607.688052403
G1,2021-12-14 13:36:40,-13675869.821965644,20077378.850003645,10045726.855259497
G1,2021-12-14 13:53:20,-13438273.980694253,18603001.902837906,12792410.558157554
G1,2021-12-14 14:10:00,-13222330.541060187,16795329.779883936,15263328.673840811
G1,2021-12-14 14:26:40,-13077848.667265637,14689780.729405938,17406013.58520584
G1,2021-12-14 14:43:20,-13047498.126901314,12333298.453784842,19174973.142720666
G1,2021-12-14 15:00:00,-13164585.070435375,9782396.721118264,20532654.538380053
G1,2021-12-14 15:16:40,-13451295.357266814,7100761.3364973245,21450239.062362187
G1,2021-12-14 15:33:20,-13917489.821575118,4356522.336065855,21908251.405377034
G1,2021-12-14 15:50:00,-14560109.440141363,1619324.689846193,21896971.09903797
G1,2021-12-14 16:06:40,-15363219.247711591,-1042664.851733584,21416637.772360764
G1,2021-12-14 16:23:20,-16298689.40726835,-3565674.25219182,20477446.08345634
G1,2021-12-14 16:40:00,-17327481.49319835,-5893029.20584441,19099330.41477233
G1,2021-12-14 16:56:40,-18401479.186804723,-7977515.958409163,17311543.656819496
G1,2021-12-14 17:13:20,-19465776.555796802,-9783293.262641326,15152038.604290927
G1,2021-12-14 17:30:00,-20461315.116353277,-11287264.083827917,12666664.59288713
G1,2021-12-14 17:46:40,-21327744.012346674,-12479843.226274686,9908195.941398673
G1,2021-12-14 18:03:20,-22006366.723278385,-13365085.708113845,6935212.44151529
G1,2021-12-14 18:20:00,-22443033.292501844,-13960171.128050482,3810855.4552871045
G1,2021-12-14 18:36:40,-22590839.40484538,-14294269.996040735,601486.0310992278
G1,2021-12-14 18:53:20,-22412502.661377415,-14406847.554530874,-2624726.2668589014
G1,2021-12-14 19:10:00,-21882301.686832476,-14345487.551765181,-5799253.488183711
G1,2021-12-14 19:26:40,-20987484.530532964,-14163341.41668404,-8854667.138157707
G1,2021-12-14 19:43:20,-19729078.1694912,-13916326.191861086,-11726072.312011251
G1,2021-12-14 20:00:00,-18122059.54856184,-13660206.528279364,-14352487.276896162
G1,2021-12-14 20:16:40,-16194879.09157515,-13447701.457695384,-16678138.953708429
G1,2021-12-14 20:33:20,-13988358.499016477,-13325755.289623108,-18653646.716414515
G1,2021-12-14 20:50:00,-11554014.416017529,-13333103.923741275,-20237069.48790587
G1,2021-12-14 21:06:40,-8951886.783984816,-13498253.544890491,-21394794.182146497
G1,2021-12-14 21:23:20,-6247974.095003046,-13837968.79517057,-22102247.029173005
G1,2021-12-14 21:40:00,-3511396.263665205,-14356343.07018494,-22344413.128442153
G1,2021-12-14 21:56:40,-811418.5739208381,-15044495.741557762,-22116153.61757119
G1,2021-12-14 22:13:20,1785523.4174848543,-15880911.187082976,-21422314.036018938
G1,2021-12-14 22:30:00,4218658.306703018,-16832403.917327,-20277621.734308843
G1,2021-12-14 22:46:40,6435439.614908108,-17855664.247999154,-18706374.465281673
G1,2021-12-14 23:03:20,8393712.899586432,-18899311.26659649,-16741926.536985997
G1,2021-12-14 23:20:00,10063387.818865601,-19906355.56957963,-14425983.051638892
G1,2021-12-14 23:36:40,11427537.178201005,-20816954.543643557,-11807716.743365344
G22,2021-12-14 00:00:00,14858651.587226493,-11851255.96730244,-18296818.436382663
G22,2021-12-14 00:16:40,17077695.22915506,-11472894.21790497,-16510744.150793217
G22,2021-12-14 00:33:20,19067918.354263477,-11217257.521224527,-14371644.23739684
G22,2021-12-14 00:50:00,20782144.203031495,-11051358.99759246,-11924938.347667428
G22,2021-12-14 01:06:40,22182986.526266955,-10934612.167379271,-9222583.431264121
G22,2021-12-14 01:23:20,23244398.059648555,-10821023.827732746,-6321971.269988107
G22,2021-12-14 01:40:00,23952697.64627921,-10661661.347888852,-3284709.5453354926
G22,2021-12-14 01:56:40,24307027.786794346,-10407275.221174436,-175312.34438467733
G22,2021-12-14 02:13:20,24319221.517342813,-10010950.126338534,2940171.868831296
G22,2021-12-14 02:30:00,24013085.710774485,-9430656.265247196,5995565.306451128
G22,2021-12-14 02:46:40,23423135.784581013,-8631577.44737181,8925968.64250295
G22,2021-12-14 03:03:20,22592843.00637,-7588103.059117983,11669141.189487997
G22,2021-12-14 03:20:00,21572478.82384894,-6285387.16017126,14166823.803988203
G22,2021-12-14 03:36:40,20416659.77722907,-4720398.689560131,16365976.23456223
G22,2021-12-14 03:53:20,19181710.65943021,-2902411.115548116,18219902.634257305
G22,2021-12-14 04:10:00,17922972.01568024,-852906.6336503224,19689241.523085766
G22,2021-12-14 04:26:40,16692180.448347248,1395102.0876981774,20742799.513153635
G22,2021-12-14 04:43:20,15535046.440676548,3798301.923205613,21358211.50993807
G22,2021-12-14 05:00:00,14489144.750044087,6304804.19255689,21522413.79185817
G22,2021-12-14 05:16:40,13582217.3338399,8856284.109199727,21231920.2699826
G22,2021-12-14 05:33:20,12830968.98787079,11390434.778638404,20492896.273130752
G22,2021-12-14 05:50:00,12240412.333241785,13843620.798522245,19321028.33093576
G22,2021-12-14 06:06:40,11803792.58293957,16153606.962193536,17741192.58261762
G22,2021-12-14 06:23:20,11503094.872596331,18262233.86683105,15786928.56558329
G22,2021-12-14 06:40:00,11310109.138801634,20117914.566147998,13499729.17404538
G22,2021-12-14 06:56:40,11188000.875674874,21677834.70181241,10928161.454433031
G22,2021-12-14 07:13:20,11093311.857674189,22909752.437976923,8126836.54344996
G22,2021-12-14 07:30:00,10978294.245979957,23793313.3837728,5155250.370521029
G22,2021-12-14 07:46:40,10793465.403160343,24320818.648919318,2076519.648966615
G22,2021-12-14 08:03:20,10490260.02287885,24497410.157751273,-1043959.9197795049
G22,2021-12-14 08:20:00,10023651.380367547,24340665.10567646,-4139904.4893360287
G22,2021-12-14 08:36:40,9354614.87935656,23879619.63655463,-7145552.056734986
G22,2021-12-14 08:53:20,8452314.559432473,23153269.07391593,-9997061.231025366
G22,2021-12-14 09:10:00,7295906.473743683,22208617.017405577,-12633868.675615193
G22,2021-12-14 09:26:40,5875871.199448692,21098367.09467402,-14999976.090092748
G22,2021-12-14 09:43:20,4194810.296018797,19878368.092970356,-17045139.247065347
G22,2021-12-14 10:00:00,2267667.16880072,18604934.77245304,-18725933.864787214
G22,2021-12-14 10:16:40,121360.27406855766,17332172.34688685,-20006675.89487786
G22,2021-12-14 10:33:20,-2206155.4101581117,16109432.165231142,-20860177.041907985
G22,2021-12-14 10:50:00,-4667355.558884934,14979019.598447701,-21268319.910223257
G22,2021-12-14 11:06:40,-7207074.16531321,13974262.876854775,-21222440.99984628
G22,2021-12-14 11:23:20,-9764801.731476815,13118034.244364971,-20723513.76497549
G22,2021-12-14 11:40:00,-12277246.46371436,12421793.133799592,-19782128.036168244
G22,2021-12-14 11:56:40,-14681038.44957481,11885196.14404753,-18418266.233819447
G22,2021-12-14 12:13:20,-16915449.915693294,11496291.576482903,-16660880.917092422
G22,2021-12-14 12:30:00,-18925003.740989022,11232288.417913994,-14547282.271402074
G22,2021-12-14 12:46:40,-20661847.4915615,11060862.235668361,-12122348.085317383
G22,2021-12-14 13:03:20,-22087781.149394993,10941934.76256084,-9437572.538973711
G22,2021-12-14 13:20:00,-23175842.954009112,10829841.216028146,-6549973.640890243
G22,2021-12-14 13:36:40,-23911378.633493025,10675780.715645775,-3520882.315585608
G22,2021-12-14 13:53:20,-24292543.802958366,10430431.457354454,-414638.86041287717
G22,2021-12-14 14:10:00,-24330216.292292938,10046604.261142751,2702775.3417640035
G22,2021-12-14 14:26:40,-24047323.327340648,9481806.147804832,5765141.433020446
G22,2021-12-14 14:43:20,-23477616.450829607,8700589.832805946,8707411.755776674
G22,2021-12-14 15:00:00,-22663953.454000395,7676575.250432437,11467093.228733603
G22,2021-12-14 15:16:40,-21656170.097728215,6394044.933950851,13985575.683723396
G22,2021-12-14 15:33:20,-20508643.88444085,4849035.496733737,16209376.747588687
G22,2021-12-14 15:50:00,-19277666.66269335,3049871.575022081,18091276.816365737
G22,2021-12-14 16:06:40,-18018751.72588713,1017115.2235475974,19591320.192762546
G22,2021-12-14 16:23:20,-16784003.91200579,-1217068.387699632,20677661.45297687
G22,2021-12-14 16:40:00,-15619677.925241895,-3610100.372508646,21327239.484263238
G22,2021-12-14 16:56:40,-14564040.876792615,-6110677.673678503,21526265.304151315
G22,2021-12-14 17:13:20,-13645640.34750175,-8660884.09163636,21270513.658298247
G22,2021-12-14 17:30:00,-12882059.820748566,-11198624.147574997,20565412.42861406
G22,2021-12-14 17:46:40,-12279220.040657941,-13660265.792459922,19425928.006249335
G22,2021-12-14 18:03:20,-11831258.807191402,-15983367.988488961,17876248.939113032
G22,2021-12-14 18:20:00,-11520994.137416217,-18109365.029628746,15949274.294319453
G22,2021-12-14 18:36:40,-11320947.885512482,-19986081.34254728,13685917.221360374
G22,2021-12-14 18:53:20,-11194880.126548398,-21569958.355848845,11134238.093307171
G22,2021-12-14 19:10:00,-11099760.13747441,-22827888.505564265,8348425.26363671
G22,2021-12-14 19:26:40,-10988078.825053174,-23738569.952435806,5387644.820134865
G22,2021-12-14 19:43:20,-10810390.974463359,-24293318.268899918,2314783.6548523004
G22,2021-12-14 20:00:00,-10517964.538575932,-24496297.14534599,-804887.3893487065
G22,2021-12-14 20:16:40,-10065408.919565275,-24364157.835250136,-3905101.6723974734
G22,2021-12-14 20:33:20,-9413155.088668445,-23925105.269766938,-6920006.372900372
G22,2021-12-14 20:50:00,-8529667.417685391,-23217436.148401327,-9785563.21093018
G22,2021-12-14 21:06:40,-7393279.919817106,-22287619.511847608,-12440910.125418141
G22,2021-12-14 21:23:20,-5993567.587768098,-21188012.091172107,-14829654.672339872
G22,2021-12-14 21:40:00,-4332185.785334846,-19974318.043197893,-16901071.50968411
G22,2021-12-14 21:56:40,-2423136.0978578487,-18702914.694134552,-18611178.556001768
G22,2021-12-14 22:13:20,-292444.43239509687,-17428172.062308047,-19923669.1702746
G22,2021-12-14 22:30:00,2022734.8438366428,-16199893.951442514,-20810680.908203
G22,2021-12-14 22:46:40,4475547.663199125,-15061002.33430135,-21253384.96592266
G22,2021-12-14 23:03:20,7011335.580497685,-14045574.908427522,-21242384.232780244
G22,2021-12-14 23:20:00,9569909.225572001,-13177328.692093825,-20777911.856504027
G22,2021-12-14 23:36:40,12088093.538139375,-12468621.160244701,-19869826.30654169
G14,2021-12-14 00:00:00,-20991834.786101487,-12878441.225887842,10022074.108025413
G14,2021-12-14 00:16:40,-19523977.170946985,-12809464.737667972,12709622.126166066
G14,2021-12-14 00:33:20,-17737511.947206516,-12773844.957697075,15127185.773343012
G14,2021-12-14 00:50:00,-15669092.057423148,-12815981.432524309,17223428.453163892
G14,2021-12-14 01:06:40,-13365813.534703242,-12972914.27595551,18953841.307024814
G14,2021-12-14 01:23:20,-10883243.050545312,-13272350.912093062,20281686.46823023
G14,2021-12-14 01:40:00,-8283056.856982336,-13731158.439678773,21178774.974012606
G14,2021-12-14 01:56:40,-5630402.196279291,-14354394.283132834,21626063.249971833
G14,2021-12-14 02:13:20,-2991105.2354139006,-15134922.03839633,21614055.91095553
G14,2021-12-14 02:30:00,-428856.6935434388,-16053631.481889622,21143006.634659767
G14,2021-12-14 02:46:40,1997492.7362024654,-17080252.8993679,20222912.992654115
G14,2021-12-14 03:03:20,4236400.340398986,-18174727.549939442,18873305.31026879
G14,2021-12-14 03:20:00,6245747.11075708,-19289069.526394233,17122833.81843131
G14,2021-12-14 03:36:40,7994502.30630769,-20369630.74575507,15008662.502656348
G14,2021-12-14 03:53:20,9463859.269817933,-21359661.41364123,12575682.086069552
G14,2021-12-14 04:10:00,10647789.975469813,-22202043.984054383,9875558.433291592
